image_name,n_participants_target,target_crr,target_hr,target_far,target_hit,target_miss,target_fa,target_cr,n_participants_filler,filler_hit,filler_miss,filler_fa,filler_cr
0220.jpg,43,0.6046511627906976,0.7674418604651163,0.16279069767441862,33,10,7,36,83,8,3,13,70
0221.jpg,56,0.5,0.7857142857142857,0.2857142857142857,44,12,16,40,109,9,6,25,84
0222.jpg,41,0.5853658536585367,0.6585365853658537,0.07317073170731707,27,14,3,38,99,4,7,6,93
0223.jpg,42,0.7380952380952381,0.7380952380952381,0.0,31,11,0,42,85,11,1,6,79
0224.jpg,43,0.4651162790697675,0.5813953488372093,0.11627906976744186,25,18,5,38,104,6,7,17,87
0225.jpg,36,0.8055555555555556,0.8611111111111112,0.05555555555555555,31,5,2,34,99,10,0,19,80
0226.jpg,48,0.875,0.9375,0.0625,45,3,3,45,97,11,1,5,92
0227.jpg,42,0.5,0.7380952380952381,0.23809523809523808,31,11,10,32,108,16,3,24,84
0228.jpg,55,0.23636363636363633,0.43636363636363634,0.2,24,31,11,44,76,4,4,13,63
0229.jpg,53,0.6603773584905661,0.8301886792452831,0.16981132075471697,44,9,9,44,90,6,2,22,68
0230.jpg,50,0.42000000000000004,0.54,0.12,27,23,6,44,84,8,4,15,69
0231.jpg,46,0.5434782608695653,0.6086956521739131,0.06521739130434782,28,18,3,43,83,7,5,13,70
0232.jpg,47,0.8085106382978724,0.851063829787234,0.0425531914893617,40,7,2,45,83,7,1,5,78
0233.jpg,42,0.7619047619047619,0.8571428571428571,0.09523809523809523,36,6,4,38,95,5,1,16,79
0234.jpg,35,0.37142857142857144,0.45714285714285713,0.08571428571428572,16,19,3,32,91,5,4,12,79
0235.jpg,33,0.48484848484848486,0.6363636363636364,0.15151515151515152,21,12,5,28,108,6,2,14,94
0236.jpg,59,0.6610169491525424,0.7966101694915254,0.13559322033898305,47,12,8,51,93,11,1,11,82
0237.jpg,45,0.48888888888888893,0.7777777777777778,0.28888888888888886,35,10,13,32,87,10,4,20,67
0238.jpg,30,0.5666666666666667,0.8666666666666667,0.3,26,4,9,21,100,8,2,26,74
0239.jpg,40,0.525,0.75,0.225,30,10,9,31,96,6,7,12,84
0240.jpg,42,0.761904761904762,0.8333333333333334,0.07142857142857142,35,7,3,39,92,12,4,7,85
0241.jpg,38,0.4736842105263158,0.6578947368421053,0.18421052631578946,25,13,7,31,102,5,8,14,88
0242.jpg,52,0.6153846153846154,0.6730769230769231,0.057692307692307696,35,17,3,49,95,4,6,6,89
0243.jpg,37,0.7837837837837838,0.8108108108108109,0.02702702702702703,30,7,1,36,97,12,4,10,87
0244.jpg,55,0.4909090909090909,0.6909090909090909,0.2,38,17,11,44,94,14,0,13,81
0245.jpg,42,0.6666666666666667,0.8333333333333334,0.16666666666666666,35,7,7,35,84,8,4,22,62
0246.jpg,38,0.8157894736842105,0.8421052631578947,0.02631578947368421,32,6,1,37,98,5,5,6,92
0247.jpg,35,0.5428571428571429,0.6857142857142857,0.14285714285714285,24,11,5,30,81,6,5,13,68
0248.jpg,34,0.5882352941176471,0.7058823529411765,0.11764705882352941,24,10,4,30,104,1,2,21,83
0249.jpg,36,0.47222222222222227,0.5833333333333334,0.1111111111111111,21,15,4,32,90,5,9,4,86
0250.jpg,44,0.4772727272727273,0.7045454545454546,0.22727272727272727,31,13,10,34,96,8,3,33,63
0251.jpg,37,0.6756756756756757,0.8378378378378378,0.16216216216216217,31,6,6,31,113,7,3,11,102
0252.jpg,31,0.4838709677419355,0.7419354838709677,0.25806451612903225,23,8,8,23,108,8,5,17,91
0253.jpg,41,0.5853658536585367,0.6585365853658537,0.07317073170731707,27,14,3,38,96,10,1,16,80
0254.jpg,42,0.5952380952380952,0.6904761904761905,0.09523809523809523,29,13,4,38,82,9,7,13,69
0255.jpg,46,0.6304347826086957,0.8043478260869565,0.17391304347826086,37,9,8,38,91,7,2,18,73
0256.jpg,44,0.7045454545454546,0.75,0.045454545454545456,33,11,2,42,84,9,3,3,81
0257.jpg,45,0.6444444444444445,0.8,0.15555555555555556,36,9,7,38,114,14,1,20,94
0258.jpg,41,0.6585365853658537,0.7804878048780488,0.12195121951219512,32,9,5,36,89,13,4,10,79
0259.jpg,35,0.5714285714285714,0.7142857142857143,0.14285714285714285,25,10,5,30,86,6,3,5,81
0260.jpg,34,0.47058823529411764,0.6176470588235294,0.14705882352941177,21,13,5,29,125,4,6,23,102
0261.jpg,26,0.2692307692307693,0.38461538461538464,0.11538461538461539,10,16,3,23,101,5,3,12,89
0262.jpg,41,0.7317073170731707,0.8536585365853658,0.12195121951219512,35,6,5,36,107,6,2,14,93
0263.jpg,41,0.21951219512195125,0.6829268292682927,0.4634146341463415,28,13,19,22,102,8,5,39,63
0264.jpg,27,0.25925925925925924,0.48148148148148145,0.2222222222222222,13,14,6,21,94,5,0,17,77
0265.jpg,39,0.48717948717948717,0.6923076923076923,0.20512820512820512,27,12,8,31,79,13,6,14,65
0266.jpg,36,0.4166666666666667,0.5555555555555556,0.1388888888888889,20,16,5,31,113,9,3,20,93
0267.jpg,37,0.45945945945945943,0.5675675675675675,0.10810810810810811,21,16,4,33,97,2,4,17,80
0268.jpg,52,0.5961538461538461,0.8076923076923077,0.21153846153846154,42,10,11,41,97,12,1,12,85
0269.jpg,43,0.7209302325581395,0.8604651162790697,0.13953488372093023,37,6,6,37,73,5,1,5,68
0270.jpg,50,0.64,0.78,0.14,39,11,7,43,89,13,3,16,73
0271.jpg,45,0.7111111111111111,0.8444444444444444,0.13333333333333333,38,7,6,39,95,8,0,20,75
0272.jpg,46,0.5,0.6739130434782609,0.17391304347826086,31,15,8,38,92,8,4,20,72
0273.jpg,53,0.39622641509433965,0.5660377358490566,0.16981132075471697,30,23,9,44,96,7,4,32,64
0274.jpg,56,0.2142857142857143,0.5892857142857143,0.375,33,23,21,35,82,8,4,32,50
0275.jpg,42,0.45238095238095244,0.5476190476190477,0.09523809523809523,23,19,4,38,92,7,4,16,76
0276.jpg,58,0.5862068965517241,0.7586206896551724,0.1724137931034483,44,14,10,48,115,7,5,21,94
0277.jpg,33,0.7272727272727273,0.8181818181818182,0.09090909090909091,27,6,3,30,87,11,2,11,76
0278.jpg,43,0.5813953488372092,0.7441860465116279,0.16279069767441862,32,11,7,36,71,2,2,9,62
0279.jpg,48,0.22916666666666663,0.6041666666666666,0.375,29,19,18,30,85,8,5,29,56
0280.jpg,46,0.34782608695652173,0.41304347826086957,0.06521739130434782,19,27,3,43,98,3,8,10,88
0281.jpg,60,0.4,0.5,0.1,30,30,6,54,81,7,4,15,66
0282.jpg,29,0.5517241379310345,0.7586206896551724,0.20689655172413793,22,7,6,23,103,7,3,27,76
0283.jpg,36,0.75,0.8055555555555556,0.05555555555555555,29,7,2,34,87,8,8,12,75
0284.jpg,48,0.7708333333333334,0.8125,0.041666666666666664,39,9,2,46,114,13,3,12,102
0285.jpg,48,0.625,0.75,0.125,36,12,6,42,106,2,6,6,100
0286.jpg,47,0.4255319148936171,0.8723404255319149,0.44680851063829785,41,6,21,26,87,9,5,33,54
0287.jpg,45,0.6444444444444444,0.7555555555555555,0.1111111111111111,34,11,5,40,101,9,0,11,90
0288.jpg,37,0.6486486486486487,0.7567567567567568,0.10810810810810811,28,9,4,33,72,3,4,17,55
0289.jpg,38,0.44736842105263164,0.5526315789473685,0.10526315789473684,21,17,4,34,94,10,2,11,83
0290.jpg,49,0.7346938775510204,0.8163265306122449,0.08163265306122448,40,9,4,45,95,13,3,13,82
0291.jpg,37,0.6756756756756757,0.7297297297297297,0.05405405405405406,27,10,2,35,96,11,5,4,92
0292.jpg,32,0.625,0.78125,0.15625,25,7,5,27,92,8,2,19,73
0293.jpg,53,0.5283018867924528,0.660377358490566,0.1320754716981132,35,18,7,46,92,12,6,8,84
0294.jpg,42,0.30952380952380953,0.47619047619047616,0.16666666666666666,20,22,7,35,101,11,7,16,85
0295.jpg,40,0.75,0.8,0.05,32,8,2,38,86,8,2,6,80
0296.jpg,51,0.45098039215686275,0.5882352941176471,0.13725490196078433,30,21,7,44,87,4,5,11,76
0297.jpg,41,0.3658536585365854,0.6829268292682927,0.3170731707317073,28,13,13,28,104,12,3,24,80
0298.jpg,45,0.35555555555555557,0.6222222222222222,0.26666666666666666,28,17,12,33,94,5,4,16,78
0299.jpg,46,0.5652173913043479,0.6304347826086957,0.06521739130434782,29,17,3,43,88,8,8,8,80
0300.jpg,39,0.3076923076923077,0.5897435897435898,0.28205128205128205,23,16,11,28,92,9,10,20,72
0301.jpg,37,0.4324324324324324,0.5675675675675675,0.13513513513513514,21,16,5,32,100,10,1,12,88
0302.jpg,49,0.5510204081632654,0.6326530612244898,0.08163265306122448,31,18,4,45,98,9,4,6,92
0303.jpg,50,0.8200000000000001,0.92,0.1,46,4,5,45,90,12,0,9,81
0304.jpg,51,0.5686274509803921,0.7254901960784313,0.1568627450980392,37,14,8,43,82,5,0,17,65
0305.jpg,53,0.7169811320754718,0.8113207547169812,0.09433962264150944,43,10,5,48,100,7,5,5,95
0306.jpg,40,0.625,0.725,0.1,29,11,4,36,100,15,1,9,91
0307.jpg,34,0.411764705882353,0.6470588235294118,0.23529411764705882,22,12,8,26,109,15,4,19,90
0308.jpg,40,0.525,0.675,0.15,27,13,6,34,90,4,7,11,79
0309.jpg,37,0.6216216216216217,0.7567567567567568,0.13513513513513514,28,9,5,32,95,5,4,15,80
0310.jpg,36,0.5,0.5555555555555556,0.05555555555555555,20,16,2,34,105,15,5,15,90
0311.jpg,45,0.3333333333333333,0.5333333333333333,0.2,24,21,9,36,94,7,5,17,77
0312.jpg,48,0.5416666666666666,0.625,0.08333333333333333,30,18,4,44,94,7,9,8,86
0313.jpg,48,0.6041666666666667,0.7708333333333334,0.16666666666666666,37,11,8,40,93,14,2,18,75
0314.jpg,39,0.25641025641025644,0.7435897435897436,0.48717948717948717,29,10,19,20,104,10,5,42,62
0315.jpg,45,0.5555555555555556,0.7555555555555555,0.2,34,11,9,36,84,4,1,17,67
0316.jpg,41,0.5609756097560976,0.7804878048780488,0.21951219512195122,32,9,9,32,88,7,3,21,67
0317.jpg,38,0.42105263157894735,0.5,0.07894736842105263,19,19,3,35,106,10,9,16,90
0318.jpg,47,0.4893617021276595,0.6595744680851063,0.1702127659574468,31,16,8,39,88,7,6,15,73
0319.jpg,34,0.29411764705882354,0.5,0.20588235294117646,17,17,7,27,86,6,4,10,76
0320.jpg,50,0.74,0.84,0.1,42,8,5,45,81,4,7,22,59
0321.jpg,41,0.4146341463414634,0.6097560975609756,0.1951219512195122,25,16,8,33,101,8,4,15,86
0322.jpg,46,0.17391304347826092,0.5869565217391305,0.41304347826086957,27,19,19,27,93,11,3,26,67
0323.jpg,42,0.6666666666666667,0.8095238095238095,0.14285714285714285,34,8,6,36,102,10,4,12,90
0324.jpg,40,0.8,0.875,0.075,35,5,3,37,99,13,4,5,94
0325.jpg,39,0.7435897435897436,0.7692307692307693,0.02564102564102564,30,9,1,38,88,5,4,11,77
0326.jpg,41,0.5853658536585367,0.6829268292682927,0.0975609756097561,28,13,4,37,90,7,7,6,84
0327.jpg,47,0.5957446808510638,0.7021276595744681,0.10638297872340426,33,14,5,42,86,6,3,19,67
0328.jpg,53,0.6226415094339622,0.6981132075471698,0.07547169811320754,37,16,4,49,84,12,5,10,74
0329.jpg,38,0.42105263157894735,0.6052631578947368,0.18421052631578946,23,15,7,31,98,8,8,15,83
0330.jpg,44,0.5681818181818181,0.6818181818181818,0.11363636363636363,30,14,5,39,95,12,8,7,88
0331.jpg,44,0.38636363636363635,0.4318181818181818,0.045454545454545456,19,25,2,42,97,4,13,9,88
0332.jpg,46,0.5,0.6086956521739131,0.10869565217391304,28,18,5,41,90,7,4,16,74
0333.jpg,52,0.5192307692307693,0.7115384615384616,0.19230769230769232,37,15,10,42,91,9,6,5,86
0334.jpg,46,0.26086956521739135,0.4782608695652174,0.21739130434782608,22,24,10,36,89,6,4,18,71
0335.jpg,32,0.5625,0.6875,0.125,22,10,4,28,99,13,5,34,65
0336.jpg,45,0.3555555555555555,0.7333333333333333,0.37777777777777777,33,12,17,28,90,7,2,25,65
0337.jpg,38,0.31578947368421056,0.7631578947368421,0.4473684210526316,29,9,17,21,94,4,4,40,54
0338.jpg,47,0.702127659574468,0.8085106382978723,0.10638297872340426,38,9,5,42,92,5,6,8,84
0339.jpg,48,0.35416666666666663,0.5625,0.20833333333333334,27,21,10,38,91,14,4,15,76
0340.jpg,43,0.7209302325581395,0.7906976744186046,0.06976744186046512,34,9,3,40,108,5,7,12,96
0341.jpg,40,0.475,0.75,0.275,30,10,11,29,102,7,4,28,74
0342.jpg,42,0.4761904761904763,0.6428571428571429,0.16666666666666666,27,15,7,35,92,7,6,17,75
0343.jpg,35,0.34285714285714286,0.4,0.05714285714285714,14,21,2,33,80,4,4,11,69
0344.jpg,41,0.2926829268292683,0.7560975609756098,0.4634146341463415,31,10,19,22,97,11,5,27,70
0345.jpg,44,0.2954545454545454,0.5,0.20454545454545456,22,22,9,35,96,8,7,19,77
0346.jpg,60,0.6833333333333333,0.8666666666666667,0.18333333333333332,52,8,11,49,82,7,2,16,66
0347.jpg,38,0.6052631578947368,0.631578947368421,0.02631578947368421,24,14,1,37,98,8,4,7,91
0348.jpg,50,0.72,0.76,0.04,38,12,2,48,100,6,2,8,92
0349.jpg,40,0.6000000000000001,0.775,0.175,31,9,7,33,102,8,7,23,79
0350.jpg,34,0.7352941176470588,0.7941176470588235,0.058823529411764705,27,7,2,32,115,14,1,2,113
0351.jpg,46,0.3043478260869565,0.6956521739130435,0.391304347826087,32,14,18,28,82,7,7,20,62
0352.jpg,38,0.4473684210526315,0.631578947368421,0.18421052631578946,24,14,7,31,86,2,2,11,75
0353.jpg,44,0.43181818181818177,0.6363636363636364,0.20454545454545456,28,16,9,35,88,6,2,22,66
0354.jpg,42,0.5,0.6428571428571429,0.14285714285714285,27,15,6,36,87,4,6,8,79
0355.jpg,53,0.41509433962264153,0.5849056603773585,0.16981132075471697,31,22,9,44,105,8,5,5,100
0356.jpg,46,0.5,0.6521739130434783,0.15217391304347827,30,16,7,39,103,8,4,8,95
0357.jpg,33,0.6363636363636365,0.9393939393939394,0.30303030303030304,31,2,10,23,105,10,1,39,66
0358.jpg,46,0.4130434782608696,0.6304347826086957,0.21739130434782608,29,17,10,36,119,13,3,30,89
0359.jpg,41,0.7560975609756098,0.8780487804878049,0.12195121951219512,36,5,5,36,119,17,4,27,92
0360.jpg,44,0.7272727272727273,0.7954545454545454,0.06818181818181818,35,9,3,41,101,6,6,15,86
0361.jpg,49,0.5510204081632654,0.7346938775510204,0.1836734693877551,36,13,9,40,90,7,4,9,81
0362.jpg,49,0.5714285714285714,0.7551020408163265,0.1836734693877551,37,12,9,40,91,8,2,7,84
0363.jpg,40,0.525,0.775,0.25,31,9,10,30,97,8,2,35,62
0364.jpg,43,0.39534883720930236,0.627906976744186,0.23255813953488372,27,16,10,33,80,3,3,22,58
0365.jpg,52,0.6923076923076923,0.7884615384615384,0.09615384615384616,41,11,5,47,106,8,3,18,88
0366.jpg,39,0.7948717948717948,0.8205128205128205,0.02564102564102564,32,7,1,38,94,10,4,7,87
0367.jpg,49,0.5306122448979592,0.6122448979591837,0.08163265306122448,30,19,4,45,89,4,9,7,82
0368.jpg,41,0.3414634146341463,0.7073170731707317,0.36585365853658536,29,12,15,26,106,11,4,39,67
0369.jpg,42,0.6428571428571428,0.7857142857142857,0.14285714285714285,33,9,6,36,83,8,5,10,73
0370.jpg,35,0.5428571428571428,0.6571428571428571,0.11428571428571428,23,12,4,31,95,7,4,10,85
0371.jpg,39,0.4102564102564103,0.7692307692307693,0.358974358974359,30,9,14,25,108,9,5,36,72
0372.jpg,44,0.7727272727272727,0.8409090909090909,0.06818181818181818,37,7,3,41,88,6,0,4,84
0373.jpg,25,0.6000000000000001,0.68,0.08,17,8,2,23,91,7,6,12,79
0374.jpg,50,0.42,0.74,0.32,37,13,16,34,100,7,9,24,76
0375.jpg,45,0.5333333333333333,0.5777777777777777,0.044444444444444446,26,19,2,43,103,6,3,5,98
0376.jpg,37,0.4594594594594595,0.5945945945945946,0.13513513513513514,22,15,5,32,94,8,9,13,81
0377.jpg,46,0.6521739130434783,0.7391304347826086,0.08695652173913043,34,12,4,42,86,4,4,6,80
0378.jpg,45,0.37777777777777777,0.7777777777777778,0.4,35,10,18,27,107,12,7,48,59
0379.jpg,45,0.7999999999999999,0.8888888888888888,0.08888888888888889,40,5,4,41,106,17,5,12,94
0380.jpg,45,0.5555555555555556,0.6666666666666666,0.1111111111111111,30,15,5,40,107,9,1,12,95
0381.jpg,45,0.9111111111111112,0.9555555555555556,0.044444444444444446,43,2,2,43,113,12,0,7,106
0382.jpg,44,0.5681818181818181,0.6818181818181818,0.11363636363636363,30,14,5,39,88,8,6,11,77
0383.jpg,48,0.3958333333333333,0.8541666666666666,0.4583333333333333,41,7,22,26,100,7,4,36,64
0384.jpg,32,0.71875,0.71875,0.0,23,9,0,32,93,7,5,10,83
0385.jpg,37,0.6216216216216217,0.8108108108108109,0.1891891891891892,30,7,7,30,90,12,6,7,83
0386.jpg,40,0.44999999999999996,0.6,0.15,24,16,6,34,96,8,5,8,88
0387.jpg,46,0.4782608695652174,0.6739130434782609,0.1956521739130435,31,15,9,37,101,10,5,11,90
0388.jpg,41,0.5121951219512195,0.5121951219512195,0.0,21,20,0,41,97,7,3,6,91
0389.jpg,48,0.5416666666666666,0.7916666666666666,0.25,38,10,12,36,92,11,1,26,66
0390.jpg,50,0.7200000000000001,0.8,0.08,40,10,4,46,92,2,2,12,80
0391.jpg,41,0.5365853658536586,0.6341463414634146,0.0975609756097561,26,15,4,37,81,5,7,11,70
0392.jpg,54,0.42592592592592593,0.5740740740740741,0.14814814814814814,31,23,8,46,98,7,3,8,90
0393.jpg,43,0.5116279069767442,0.6976744186046512,0.18604651162790697,30,13,8,35,79,8,5,24,55
0394.jpg,53,0.7547169811320755,0.8679245283018868,0.11320754716981132,46,7,6,47,81,8,0,9,72
0395.jpg,48,0.3541666666666667,0.7708333333333334,0.4166666666666667,37,11,20,28,83,5,8,24,59
0396.jpg,35,0.6285714285714286,0.8857142857142857,0.2571428571428571,31,4,9,26,109,15,3,28,81
0397.jpg,48,0.625,0.7916666666666666,0.16666666666666666,38,10,8,40,91,4,2,24,67
0398.jpg,36,0.8888888888888888,0.9444444444444444,0.05555555555555555,34,2,2,34,102,6,2,12,90
0399.jpg,39,0.20512820512820518,0.717948717948718,0.5128205128205128,28,11,20,19,110,8,1,51,59
0400.jpg,38,0.3947368421052632,0.868421052631579,0.47368421052631576,33,5,18,20,99,13,3,25,74
0401.jpg,50,0.41999999999999993,0.7,0.28,35,15,14,36,94,8,1,31,63
0402.jpg,42,0.4523809523809524,0.7142857142857143,0.2619047619047619,30,12,11,31,86,7,3,17,69
0403.jpg,45,0.4,0.4666666666666667,0.06666666666666667,21,24,3,42,90,7,6,11,79
0404.jpg,31,0.3225806451612903,0.6129032258064516,0.2903225806451613,19,12,9,22,91,5,1,39,52
0405.jpg,56,0.5,0.75,0.25,42,14,14,42,88,16,1,22,66
0406.jpg,47,0.5957446808510639,0.723404255319149,0.1276595744680851,34,13,6,41,91,8,3,8,83
0407.jpg,40,0.875,0.9,0.025,36,4,1,39,91,6,4,5,86
0408.jpg,30,0.5666666666666667,0.7666666666666667,0.2,23,7,6,24,105,12,3,22,83
0409.jpg,42,0.380952380952381,0.6428571428571429,0.2619047619047619,27,15,11,31,104,5,5,33,71
0410.jpg,34,0.6176470588235294,0.7058823529411765,0.08823529411764706,24,10,3,31,109,15,3,15,94
0411.jpg,37,0.6756756756756757,0.7567567567567568,0.08108108108108109,28,9,3,34,94,7,5,12,82
0412.jpg,43,0.7209302325581395,0.8837209302325582,0.16279069767441862,38,5,7,36,101,12,5,14,87
0413.jpg,52,0.5,0.7884615384615384,0.28846153846153844,41,11,15,37,100,11,3,38,62
0414.jpg,34,0.6470588235294118,0.7352941176470589,0.08823529411764706,25,9,3,31,69,4,3,3,66
0415.jpg,30,0.6666666666666667,0.7666666666666667,0.1,23,7,3,27,83,13,2,7,76
0416.jpg,37,0.5405405405405406,0.5945945945945946,0.05405405405405406,22,15,2,35,84,8,0,3,81
0417.jpg,41,0.6585365853658537,0.7804878048780488,0.12195121951219512,32,9,5,36,79,10,2,9,70
0418.jpg,48,0.75,0.8333333333333334,0.08333333333333333,40,8,4,44,76,6,1,6,70
0419.jpg,39,0.41025641025641024,0.6923076923076923,0.28205128205128205,27,12,11,28,96,14,2,45,51
0420.jpg,49,0.30612244897959184,0.5306122448979592,0.22448979591836735,26,23,11,38,79,3,4,20,59
0421.jpg,46,0.5217391304347827,0.7608695652173914,0.2391304347826087,35,11,11,35,105,9,3,21,84
0422.jpg,44,0.6818181818181818,0.7954545454545454,0.11363636363636363,35,9,5,39,87,8,8,7,80
0423.jpg,44,0.4090909090909091,0.8409090909090909,0.4318181818181818,37,7,19,25,122,15,4,47,75
0424.jpg,40,0.35,0.575,0.225,23,17,9,31,88,6,4,22,66
0425.jpg,42,0.5476190476190477,0.8095238095238095,0.2619047619047619,34,8,11,31,83,7,2,8,75
0426.jpg,45,0.4666666666666667,0.7111111111111111,0.24444444444444444,32,13,11,34,77,11,6,18,59
0427.jpg,38,0.5,0.7368421052631579,0.23684210526315788,28,10,9,29,91,9,3,27,64
0428.jpg,55,0.5818181818181818,0.7272727272727273,0.14545454545454545,40,15,8,47,98,10,5,22,76
0429.jpg,43,0.4418604651162791,0.627906976744186,0.18604651162790697,27,16,8,35,73,7,5,9,64
0430.jpg,53,0.2830188679245283,0.5094339622641509,0.22641509433962265,27,26,12,41,103,3,7,18,85
0431.jpg,35,0.20000000000000007,0.8,0.6,28,7,21,14,100,8,0,53,47
0432.jpg,41,0.5609756097560976,0.7804878048780488,0.21951219512195122,32,9,9,32,129,9,5,27,102
0433.jpg,47,0.4893617021276596,0.5531914893617021,0.06382978723404255,26,21,3,44,87,7,5,11,76
0434.jpg,34,0.411764705882353,0.6176470588235294,0.20588235294117646,21,13,7,27,110,8,5,27,83
0435.jpg,34,0.5882352941176471,0.7058823529411765,0.11764705882352941,24,10,4,30,99,10,4,15,84
0436.jpg,40,0.55,0.65,0.1,26,14,4,36,83,4,2,21,62
0437.jpg,44,0.5227272727272727,0.7045454545454546,0.18181818181818182,31,13,8,36,96,9,1,19,77
0438.jpg,51,0.8627450980392157,0.9411764705882353,0.0784313725490196,48,3,4,47,100,9,4,4,96
0439.jpg,44,0.4318181818181819,0.7045454545454546,0.2727272727272727,31,13,12,32,74,8,3,11,63
0440.jpg,33,0.7272727272727273,0.8181818181818182,0.09090909090909091,27,6,3,30,91,6,1,11,80
0441.jpg,41,0.5365853658536586,0.7804878048780488,0.24390243902439024,32,9,10,31,92,9,3,22,70
